NAME	Sample	GenesExpressed	HousekeepingGeneExpression	Type	Cellcycle	OPC-variable	OC-like	AC-like	OPC-like
BCH869_GS-P06-C08	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-C09	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-C10	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-C11	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-D01	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-D02	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-D03	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-D04	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-D06	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-D07	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-D08	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-D09	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-D10	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-D11	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-D12	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-E02	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-E03	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-E04	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-E05	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-E06	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-E07	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-E08	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-E09	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-E10	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-E11	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-F01	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-F02	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-F04	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-F05	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-F06	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-F07	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-F08	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-F09	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-F10	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-F11	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-F12	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-G01	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-G02	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-G03	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-G04	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-G05	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-G06	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-G07	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-G08	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-G11	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-G12	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-H01	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-H03	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-H04	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-H06	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-H07	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-H08	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-H09	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-H11	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_GS-P06-H12	BCH869_GS	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A08	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-A12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-B01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-B02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-B03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-B05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-B06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-B07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-B08	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-B09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-B10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-B11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-B12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C08	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-C12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D08	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-D12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-E01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-E02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-E04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-E05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-E06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-E07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-E08	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-E09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-E10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-F01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-F02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-F03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-F04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-F05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-F06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-F07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-F09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-F10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-F11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-F12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G08	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-G12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-H01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-H02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-H04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-H07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-H09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-H10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P02-H12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-A01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-A02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-A04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-A05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-A07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-B01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-B02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-B03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-B04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-B05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-B06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-B07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-B09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-B10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-C01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-C02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-C03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-C04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-C05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-C07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-C09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-C10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-C11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-C12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-D02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-D03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-D04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-D05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-D06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-D07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-D09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-D10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-D11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-D12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E08	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-E12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-F01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-F02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-F03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-F04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-F05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-F06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-F07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-F08	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-F10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-F11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-F12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-G01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-G02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-G03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-G04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-G05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-G06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-G08	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-G09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-G11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-G12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H01	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H02	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H03	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H04	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H05	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H06	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H07	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H08	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H09	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H10	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H11	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC75-P03-H12	BCH869_DGC75	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A01	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A02	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A03	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A04	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A05	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A06	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A07	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A08	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A09	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A10	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A11	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-A12	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-B01	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-B02	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-B03	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-B04	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-B05	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-B06	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-B08	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-B09	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-B10	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-B11	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C01	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C02	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C03	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C04	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C05	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C06	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C07	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C08	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C09	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C10	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C11	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-C12	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D01	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D02	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D03	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D04	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D05	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D06	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D07	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D08	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D09	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D10	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D11	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-D12	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-E01	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-E02	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-E03	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-E04	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-E05	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
BCH869_DGC100-P01-E06	BCH869_DGC100	NA	NA	Cellline	NA	NA	NA	NA	NA
